phi,r,z
38.093903,9.748999,-3.568803
38.094168,9.749386,-3.567832
38.094433,9.749772,-3.566862
38.094698,9.750159,-3.565891
38.094963,9.750545,-3.564920
38.095228,9.750931,-3.563949
38.095493,9.751316,-3.562977
38.095758,9.751702,-3.562005
38.096023,9.752087,-3.561033
38.096288,9.752473,-3.560060
38.096553,9.752858,-3.559087
38.096817,9.753243,-3.558114
38.097082,9.753627,-3.557141
38.097347,9.754012,-3.556167
38.097612,9.754397,-3.555193
38.097876,9.754781,-3.554219
38.098141,9.755165,-3.553244
38.098406,9.755549,-3.552269
38.098671,9.755933,-3.551294
38.098935,9.756317,-3.550318
38.099200,9.756700,-3.549342
38.099464,9.757083,-3.548366
38.099729,9.757467,-3.547390
38.099994,9.757850,-3.546413
38.100258,9.758232,-3.545436
38.100523,9.758615,-3.544459
38.100787,9.758998,-3.543481
38.101052,9.759380,-3.542503
38.101316,9.759762,-3.541525
38.101580,9.760144,-3.540546
38.101845,9.760526,-3.539568
38.102109,9.760908,-3.538589
38.102374,9.761290,-3.537609
38.102638,9.761671,-3.536629
38.102902,9.762052,-3.535649
38.103167,9.762433,-3.534669
38.103431,9.762814,-3.533688
38.103695,9.763195,-3.532708
38.103960,9.763576,-3.531726
38.104224,9.763956,-3.530745
38.104488,9.764336,-3.529763
38.104752,9.764716,-3.528781
38.105016,9.765096,-3.527799
38.105281,9.765476,-3.526816
38.105545,9.765856,-3.525833
38.105809,9.766235,-3.524850
38.106073,9.766614,-3.523866
38.106337,9.766994,-3.522882
38.106601,9.767373,-3.521898
38.106865,9.767751,-3.520914
38.107129,9.768130,-3.519929
38.107393,9.768508,-3.518944
38.107657,9.768887,-3.517958
38.107921,9.769265,-3.516973
38.108185,9.769643,-3.515987
38.108449,9.770021,-3.515001
38.108713,9.770398,-3.514014
38.108977,9.770776,-3.513027
38.109240,9.771153,-3.512040
38.109504,9.771530,-3.511053
38.109768,9.771907,-3.510065
38.110032,9.772284,-3.509077
38.110296,9.772661,-3.508089
38.110559,9.773037,-3.507100
38.110823,9.773414,-3.506111
38.111087,9.773790,-3.505122
38.111351,9.774166,-3.504132
38.111614,9.774542,-3.503143
38.111878,9.774917,-3.502153
38.112142,9.775293,-3.501162
38.112405,9.775668,-3.500172
38.112669,9.776043,-3.499181
38.112932,9.776418,-3.498189
38.113196,9.776793,-3.497198
38.113459,9.777168,-3.496206
38.113723,9.777542,-3.495214
38.113987,9.777917,-3.494221
38.114250,9.778291,-3.493229
38.114513,9.778665,-3.492236
38.114777,9.779039,-3.491242
38.115040,9.779412,-3.490249
38.115304,9.779786,-3.489255
38.115567,9.780159,-3.488261
38.115830,9.780532,-3.487266
38.116094,9.780905,-3.486271
38.116357,9.781278,-3.485276
38.116620,9.781651,-3.484281
38.116884,9.782023,-3.483285
38.117147,9.782395,-3.482289
38.117410,9.782768,-3.481293
38.117673,9.783140,-3.480297
38.117937,9.783511,-3.479300
38.118200,9.783883,-3.478303
38.118463,9.784255,-3.477305
38.118726,9.784626,-3.476308
38.118989,9.784997,-3.475310
38.119252,9.785368,-3.474311
38.119515,9.785739,-3.473313
38.119779,9.786109,-3.472314
38.120042,9.786480,-3.471315
38.120305,9.786850,-3.470315
38.120568,9.787220,-3.469316
38.120831,9.787590,-3.468316
38.121094,9.787960,-3.467315
38.121357,9.788330,-3.466315
38.121619,9.788699,-3.465314
38.121882,9.789069,-3.464313
38.122145,9.789438,-3.463311
38.122408,9.789807,-3.462309
38.122671,9.790175,-3.461307
38.122934,9.790544,-3.460305
38.123197,9.790912,-3.459302
38.123459,9.791281,-3.458299
38.123722,9.791649,-3.457296
38.123985,9.792017,-3.456293
38.124248,9.792384,-3.455289
38.124510,9.792752,-3.454285
38.124773,9.793119,-3.453280
38.125036,9.793487,-3.452276
38.125298,9.793854,-3.451271
38.125561,9.794221,-3.450265
38.125824,9.794587,-3.449260
38.126086,9.794954,-3.448254
38.126349,9.795320,-3.447248
38.126611,9.795687,-3.446241
38.126874,9.796053,-3.445235
38.127137,9.796418,-3.444228
38.127399,9.796784,-3.443220
38.127662,9.797150,-3.442213
38.127924,9.797515,-3.441205
38.128186,9.797880,-3.440197
38.128449,9.798245,-3.439188
38.128711,9.798610,-3.438180
38.128974,9.798975,-3.437171
38.129236,9.799339,-3.436161
38.129498,9.799704,-3.435152
38.129761,9.800068,-3.434142
38.130023,9.800432,-3.433132
38.130285,9.800796,-3.432121
38.130548,9.801159,-3.431111
38.130810,9.801523,-3.430100
38.131072,9.801886,-3.429088
38.131334,9.802249,-3.428077
38.131597,9.802612,-3.427065
38.131859,9.802975,-3.426052
38.132121,9.803337,-3.425040
38.132383,9.803700,-3.424027
38.132645,9.804062,-3.423014
38.132907,9.804424,-3.422001
38.133169,9.804786,-3.420987
38.133431,9.805148,-3.419973
38.133694,9.805509,-3.418959
38.133956,9.805871,-3.417945
38.134218,9.806232,-3.416930
38.134480,9.806593,-3.415915
38.134742,9.806954,-3.414899
38.135003,9.807314,-3.413884
38.135265,9.807675,-3.412868
38.135527,9.808035,-3.411852
38.135789,9.808395,-3.410835
38.136051,9.808755,-3.409818
38.136313,9.809115,-3.408801
38.136575,9.809475,-3.407784
38.136837,9.809834,-3.406766
38.137098,9.810193,-3.405749
38.137360,9.810552,-3.404730
38.137622,9.810911,-3.403712
38.137884,9.811270,-3.402693
38.138145,9.811629,-3.401674
38.138407,9.811987,-3.400655
38.138669,9.812345,-3.399635
38.138931,9.812703,-3.398615
38.139192,9.813061,-3.397595
38.139454,9.813419,-3.396574
38.139715,9.813776,-3.395554
38.139977,9.814134,-3.394533
38.140239,9.814491,-3.393511
38.140500,9.814848,-3.392490
38.140762,9.815205,-3.391468
38.141023,9.815561,-3.390445
38.141285,9.815918,-3.389423
38.141546,9.816274,-3.388400
38.141808,9.816630,-3.387377
38.142069,9.816986,-3.386354
38.142331,9.817342,-3.385330
38.142592,9.817697,-3.384306
38.142853,9.818053,-3.383282
38.143115,9.818408,-3.382258
38.143376,9.818763,-3.381233
38.143637,9.819118,-3.380208
38.143899,9.819472,-3.379183
38.144160,9.819827,-3.378157
38.144421,9.820181,-3.377131
38.144683,9.820535,-3.376105
38.144944,9.820889,-3.375078
38.145205,9.821243,-3.374052
38.145466,9.821597,-3.373025
38.145727,9.821950,-3.371997
38.145989,9.822303,-3.370970
38.146250,9.822657,-3.369942
38.146511,9.823009,-3.368914
38.146772,9.823362,-3.367885
38.147033,9.823715,-3.366857
38.147294,9.824067,-3.365828
38.147555,9.824419,-3.364798
38.147816,9.824771,-3.363769
38.148077,9.825123,-3.362739
38.148338,9.825475,-3.361709
38.148599,9.825826,-3.360678
38.148860,9.826177,-3.359648
38.149121,9.826528,-3.358617
38.149382,9.826879,-3.357585
38.149643,9.827230,-3.356554
38.149904,9.827581,-3.355522
38.150165,9.827931,-3.354490
38.150426,9.828281,-3.353458
38.150687,9.828631,-3.352425
38.150947,9.828981,-3.351392
38.151208,9.829331,-3.350359
38.151469,9.829680,-3.349325
38.151730,9.830029,-3.348291
38.151990,9.830378,-3.347257
38.152251,9.830727,-3.346223
38.152512,9.831076,-3.345188
38.152773,9.831425,-3.344153
38.153033,9.831773,-3.343118
38.153294,9.832121,-3.342083
38.153555,9.832469,-3.341047
38.153815,9.832817,-3.340011
38.154076,9.833165,-3.338975
38.154336,9.833512,-3.337938
38.154597,9.833859,-3.336901
38.154858,9.834207,-3.335864
38.155118,9.834553,-3.334827
38.155379,9.834900,-3.333789
38.155639,9.835247,-3.332751
38.155900,9.835593,-3.331713
38.156160,9.835939,-3.330674
38.156420,9.836285,-3.329635
38.156681,9.836631,-3.328596
38.156941,9.836977,-3.327557
38.157202,9.837322,-3.326517
38.157462,9.837668,-3.325477
38.157722,9.838013,-3.324437
38.157983,9.838358,-3.323396
38.158243,9.838702,-3.322356
38.158503,9.839047,-3.321315
38.158764,9.839391,-3.320273
38.159024,9.839735,-3.319232
38.159284,9.840079,-3.318190
38.159544,9.840423,-3.317148
38.159805,9.840767,-3.316105
38.160065,9.841110,-3.315062
38.160325,9.841453,-3.314019
38.160585,9.841796,-3.312976
38.160845,9.842139,-3.311932
38.161105,9.842482,-3.310889
38.161365,9.842825,-3.309845
38.161626,9.843167,-3.308800
38.161886,9.843509,-3.307755
38.162146,9.843851,-3.306710
38.162406,9.844193,-3.305665
38.162666,9.844534,-3.304620
38.162926,9.844876,-3.303574
38.163186,9.845217,-3.302528
38.163446,9.845558,-3.301482
38.163706,9.845899,-3.300435
38.163965,9.846240,-3.299388
38.164225,9.846580,-3.298341
38.164485,9.846920,-3.297293
38.164745,9.847260,-3.296246
38.165005,9.847600,-3.295198
38.165265,9.847940,-3.294149
38.165525,9.848280,-3.293101
38.165784,9.848619,-3.292052
38.166044,9.848958,-3.291003
38.166304,9.849297,-3.289954
38.166564,9.849636,-3.288904
38.166823,9.849974,-3.287854
38.167083,9.850313,-3.286804
38.167343,9.850651,-3.285753
38.167603,9.850989,-3.284703
38.167862,9.851327,-3.283652
38.168122,9.851665,-3.282600
38.168381,9.852002,-3.281549
38.168641,9.852339,-3.280497
38.168901,9.852677,-3.279445
38.169160,9.853014,-3.278392
38.169420,9.853350,-3.277340
38.169679,9.853687,-3.276287
38.169939,9.854023,-3.275233
38.170198,9.854359,-3.274180
38.170458,9.854695,-3.273126
38.170717,9.855031,-3.272072
38.170977,9.855367,-3.271018
38.171236,9.855702,-3.269963
38.171496,9.856037,-3.268908
38.171755,9.856372,-3.267853
38.172014,9.856707,-3.266798
38.172274,9.857042,-3.265742
38.172533,9.857376,-3.264686
38.172792,9.857711,-3.263630
38.173052,9.858045,-3.262573
38.173311,9.858379,-3.261516
38.173570,9.858712,-3.260459
38.173830,9.859046,-3.259402
38.174089,9.859379,-3.258344
38.174348,9.859712,-3.257287
38.174607,9.860045,-3.256228
38.174866,9.860378,-3.255170
38.175126,9.860711,-3.254111
38.175385,9.861043,-3.253052
38.175644,9.861375,-3.251993
38.175903,9.861707,-3.250933
38.176162,9.862039,-3.249874
38.176421,9.862371,-3.248814
38.176680,9.862702,-3.247753
38.176939,9.863033,-3.246693
38.177198,9.863365,-3.245632
38.177457,9.863695,-3.244571
38.177716,9.864026,-3.243509
38.177975,9.864357,-3.242447
38.178234,9.864687,-3.241386
38.178493,9.865017,-3.240323
38.178752,9.865347,-3.239261
38.179011,9.865677,-3.238198
38.179270,9.866006,-3.237135
38.179529,9.866335,-3.236072
38.179788,9.866665,-3.235008
38.180047,9.866994,-3.233944
38.180306,9.867322,-3.232880
38.180564,9.867651,-3.231816
38.180823,9.867979,-3.230751
38.181082,9.868307,-3.229686
38.181341,9.868635,-3.228621
38.181599,9.868963,-3.227555
38.181858,9.869291,-3.226489
38.182117,9.869618,-3.225423
38.182376,9.869945,-3.224357
38.182634,9.870273,-3.223290
38.182893,9.870599,-3.222224
38.183152,9.870926,-3.221157
38.183410,9.871252,-3.220089
38.183669,9.871579,-3.219021
38.183927,9.871905,-3.217954
38.184186,9.872231,-3.216885
38.184445,9.872556,-3.215817
38.184703,9.872882,-3.214748
38.184962,9.873207,-3.213679
38.185220,9.873532,-3.212610
38.185479,9.873857,-3.211540
38.185737,9.874182,-3.210471
38.185996,9.874506,-3.209400
38.186254,9.874831,-3.208330
38.186512,9.875155,-3.207259
38.186771,9.875479,-3.206189
38.187029,9.875802,-3.205117
38.187288,9.876126,-3.204046
38.187546,9.876449,-3.202974
38.187804,9.876773,-3.201902
38.188063,9.877095,-3.200830
38.188321,9.877418,-3.199758
38.188579,9.877741,-3.198685
38.188837,9.878063,-3.197612
38.189096,9.878385,-3.196538
38.189354,9.878707,-3.195465
38.189612,9.879029,-3.194391
38.189870,9.879351,-3.193317
38.190129,9.879672,-3.192243
38.190387,9.879993,-3.191168
38.190645,9.880314,-3.190093
38.190903,9.880635,-3.189018
38.191161,9.880956,-3.187942
38.191419,9.881276,-3.186867
38.191677,9.881596,-3.185791
38.191936,9.881916,-3.184714
38.192194,9.882236,-3.183638
38.192452,9.882556,-3.182561
38.192710,9.882875,-3.181484
38.192968,9.883195,-3.180407
38.193226,9.883514,-3.179329
38.193484,9.883833,-3.178251
38.193742,9.884151,-3.177173
38.194000,9.884470,-3.176095
38.194257,9.884788,-3.175016
38.194515,9.885106,-3.173937
38.194773,9.885424,-3.172858
38.195031,9.885741,-3.171779
38.195289,9.886059,-3.170699
38.195547,9.886376,-3.169619
38.195805,9.886693,-3.168539
38.196063,9.887010,-3.167458
38.196320,9.887327,-3.166378
38.196578,9.887643,-3.165297
38.196836,9.887960,-3.164215
38.197094,9.888276,-3.163134
38.197351,9.888592,-3.162052
38.197609,9.888907,-3.160970
38.197867,9.889223,-3.159887
38.198124,9.889538,-3.158805
38.198382,9.889853,-3.157722
38.198640,9.890168,-3.156639
38.198897,9.890483,-3.155555
38.199155,9.890797,-3.154472
38.199413,9.891112,-3.153388
38.199670,9.891426,-3.152303
38.199928,9.891740,-3.151219
38.200185,9.892053,-3.150134
38.200443,9.892367,-3.149049
38.200700,9.892680,-3.147964
38.200958,9.892993,-3.146878
38.201215,9.893306,-3.145793
38.201473,9.893619,-3.144707
38.201730,9.893931,-3.143620
38.201988,9.894244,-3.142534
38.202245,9.894556,-3.141447
38.202503,9.894868,-3.140360
38.202760,9.895179,-3.139272
38.203017,9.895491,-3.138185
38.203275,9.895802,-3.137097
38.203532,9.896113,-3.136009
38.203789,9.896424,-3.134920
38.204047,9.896735,-3.133832
38.204304,9.897045,-3.132743
38.204561,9.897356,-3.131653
38.204819,9.897666,-3.130564
38.205076,9.897976,-3.129474
38.205333,9.898285,-3.128384
38.205590,9.898595,-3.127294
38.205848,9.898904,-3.126203
38.206105,9.899213,-3.125113
38.206362,9.899522,-3.124022
38.206619,9.899831,-3.122930
38.206876,9.900139,-3.121839
38.207133,9.900447,-3.120747
38.207390,9.900756,-3.119655
38.207648,9.901063,-3.118562
38.207905,9.901371,-3.117470
38.208162,9.901679,-3.116377
38.208419,9.901986,-3.115284
38.208676,9.902293,-3.114190
38.208933,9.902600,-3.113097
38.209190,9.902906,-3.112003
38.209447,9.903213,-3.110909
38.209704,9.903519,-3.109814
38.209961,9.903825,-3.108720
38.210218,9.904131,-3.107625
38.210475,9.904437,-3.106529
38.210731,9.904742,-3.105434
38.210988,9.905047,-3.104338
38.211245,9.905353,-3.103242
38.211502,9.905657,-3.102146
38.211759,9.905962,-3.101049
38.212016,9.906266,-3.099953
38.212273,9.906571,-3.098855
38.212529,9.906875,-3.097758
38.212786,9.907179,-3.096661
38.213043,9.907482,-3.095563
38.213300,9.907786,-3.094465
38.213556,9.908089,-3.093366
38.213813,9.908392,-3.092268
38.214070,9.908695,-3.091169
38.214326,9.908997,-3.090070
38.214583,9.909300,-3.088970
38.214840,9.909602,-3.087871
38.215096,9.909904,-3.086771
38.215353,9.910206,-3.085671
38.215610,9.910507,-3.084570
38.215866,9.910808,-3.083470
38.216123,9.911110,-3.082369
38.216379,9.911411,-3.081268
38.216636,9.911711,-3.080166
38.216892,9.912012,-3.079064
38.217149,9.912312,-3.077962
38.217405,9.912612,-3.076860
38.217662,9.912912,-3.075758
38.217918,9.913212,-3.074655
38.218175,9.913512,-3.073552
38.218431,9.913811,-3.072449
38.218688,9.914110,-3.071345
38.218944,9.914409,-3.070242
38.219201,9.914708,-3.069138
38.219457,9.915006,-3.068033
38.219713,9.915304,-3.066929
38.219970,9.915602,-3.065824
38.220226,9.915900,-3.064719
38.220482,9.916198,-3.063614
38.220739,9.916495,-3.062508
38.220995,9.916793,-3.061402
38.221251,9.917090,-3.060296
38.221507,9.917387,-3.059190
38.221764,9.917683,-3.058083
38.222020,9.917980,-3.056976
38.222276,9.918276,-3.055869
38.222532,9.918572,-3.054762
38.222788,9.918868,-3.053654
38.223045,9.919163,-3.052546
38.223301,9.919459,-3.051438
38.223557,9.919754,-3.050330
38.223813,9.920049,-3.049221
38.224069,9.920344,-3.048112
38.224325,9.920638,-3.047003
38.224581,9.920932,-3.045894
38.224837,9.921227,-3.044784
38.225093,9.921521,-3.043674
38.225349,9.921814,-3.042564
38.225605,9.922108,-3.041454
38.225861,9.922401,-3.040343
38.226117,9.922694,-3.039232
38.226373,9.922987,-3.038121
38.226629,9.923280,-3.037010
38.226885,9.923572,-3.035898
38.227141,9.923864,-3.034786
38.227397,9.924157,-3.033674
38.227653,9.924448,-3.032561
38.227909,9.924740,-3.031449
38.228165,9.925031,-3.030336
38.228421,9.925323,-3.029222
38.228676,9.925614,-3.028109
38.228932,9.925904,-3.026995
38.229188,9.926195,-3.025881
38.229444,9.926485,-3.024767
38.229700,9.926776,-3.023652
38.229955,9.927065,-3.022538
38.230211,9.927355,-3.021423
38.230467,9.927645,-3.020308
38.230723,9.927934,-3.019192
38.230978,9.928223,-3.018076
38.231234,9.928512,-3.016960
38.231490,9.928801,-3.015844
38.231745,9.929089,-3.014728
38.232001,9.929378,-3.013611
38.232257,9.929666,-3.012494
38.232512,9.929953,-3.011376
38.232768,9.930241,-3.010259
38.233023,9.930529,-3.009141
38.233279,9.930816,-3.008023
38.233534,9.931103,-3.006905
38.233790,9.931390,-3.005786
38.234046,9.931676,-3.004668
38.234301,9.931963,-3.003549
38.234557,9.932249,-3.002429
38.234812,9.932535,-3.001310
38.235068,9.932820,-3.000190
38.235323,9.933106,-2.999070
38.235578,9.933391,-2.997950
38.235834,9.933676,-2.996829
38.236089,9.933961,-2.995708
38.236345,9.934246,-2.994587
38.236600,9.934530,-2.993466
38.236855,9.934815,-2.992344
38.237111,9.935099,-2.991223
38.237366,9.935382,-2.990101
38.237621,9.935666,-2.988978
38.237877,9.935949,-2.987856
38.238132,9.936233,-2.986733
38.238387,9.936516,-2.985610
38.238643,9.936798,-2.984487
38.238898,9.937081,-2.983363
38.239153,9.937363,-2.982239
38.239408,9.937645,-2.981115
38.239663,9.937927,-2.979991
38.239919,9.938209,-2.978867
38.240174,9.938490,-2.977742
38.240429,9.938772,-2.976617
38.240684,9.939053,-2.975491
38.240939,9.939334,-2.974366
38.241194,9.939614,-2.973240
38.241449,9.939895,-2.972114
38.241705,9.940175,-2.970988
38.241960,9.940455,-2.969861
38.242215,9.940735,-2.968734
38.242470,9.941014,-2.967607
38.242725,9.941293,-2.966480
38.242980,9.941573,-2.965353
38.243235,9.941851,-2.964225
38.243490,9.942130,-2.963097
38.243745,9.942409,-2.961969
38.244000,9.942687,-2.960840
38.244255,9.942965,-2.959711
38.244510,9.943243,-2.958582
38.244765,9.943520,-2.957453
38.245019,9.943798,-2.956323
38.245274,9.944075,-2.955194
38.245529,9.944352,-2.954064
38.245784,9.944629,-2.952933
38.246039,9.944905,-2.951803
38.246294,9.945182,-2.950672
38.246549,9.945458,-2.949541
38.246803,9.945734,-2.948410
38.247058,9.946009,-2.947278
38.247313,9.946285,-2.946147
38.247568,9.946560,-2.945015
38.247822,9.946835,-2.943882
38.248077,9.947110,-2.942750
38.248332,9.947384,-2.941617
38.248587,9.947659,-2.940484
38.248841,9.947933,-2.939351
38.249096,9.948207,-2.938218
38.249351,9.948481,-2.937084
38.249605,9.948754,-2.935950
38.249860,9.949027,-2.934816
38.250115,9.949300,-2.933681
38.250369,9.949573,-2.932547
38.250624,9.949846,-2.931412
38.250878,9.950118,-2.930276
38.251133,9.950391,-2.929141
38.251388,9.950663,-2.928005
38.251642,9.950934,-2.926869
38.251897,9.951206,-2.925733
38.252151,9.951477,-2.924597
38.252406,9.951748,-2.923460
38.252660,9.952019,-2.922323
38.252915,9.952290,-2.921186
38.253169,9.952560,-2.920049
38.253423,9.952831,-2.918911
38.253678,9.953101,-2.917773
38.253932,9.953370,-2.916635
38.254187,9.953640,-2.915497
38.254441,9.953909,-2.914358
38.254696,9.954178,-2.913219
38.254950,9.954447,-2.912080
38.255204,9.954716,-2.910941
38.255459,9.954985,-2.909801
38.255713,9.955253,-2.908661
38.255967,9.955521,-2.907521
38.256221,9.955789,-2.906381
38.256476,9.956056,-2.905240
38.256730,9.956324,-2.904100
38.256984,9.956591,-2.902959
38.257239,9.956858,-2.901817
38.257493,9.957125,-2.900676
38.257747,9.957391,-2.899534
38.258001,9.957657,-2.898392
38.258255,9.957924,-2.897250
38.258510,9.958189,-2.896107
38.258764,9.958455,-2.894964
38.259018,9.958720,-2.893821
38.259272,9.958986,-2.892678
38.259526,9.959251,-2.891535
38.259780,9.959515,-2.890391
38.260034,9.959780,-2.889247
38.260288,9.960044,-2.888103
38.260542,9.960308,-2.886958
38.260796,9.960572,-2.885814
38.261051,9.960836,-2.884669
38.261305,9.961099,-2.883524
38.261559,9.961362,-2.882378
38.261813,9.961625,-2.881233
38.262067,9.961888,-2.880087
38.262321,9.962151,-2.878940
38.262574,9.962413,-2.877794
38.262828,9.962675,-2.876647
38.263082,9.962937,-2.875501
38.263336,9.963199,-2.874354
38.263590,9.963460,-2.873206
38.263844,9.963721,-2.872059
38.264098,9.963982,-2.870911
38.264352,9.964243,-2.869763
38.264606,9.964504,-2.868614
38.264860,9.964764,-2.867466
38.265113,9.965024,-2.866317
38.265367,9.965284,-2.865168
38.265621,9.965544,-2.864019
38.265875,9.965803,-2.862869
38.266129,9.966062,-2.861720
38.266382,9.966321,-2.860570
38.266636,9.966580,-2.859419
38.266890,9.966838,-2.858269
38.267143,9.967097,-2.857118
38.267397,9.967355,-2.855967
38.267651,9.967613,-2.854816
38.267905,9.967870,-2.853665
38.268158,9.968128,-2.852513
38.268412,9.968385,-2.851361
38.268666,9.968642,-2.850209
38.268919,9.968899,-2.849057
38.269173,9.969155,-2.847904
