phi,r,z
17.740148,2.920449,-1.273145
17.742168,2.919507,-1.274182
17.744189,2.918566,-1.275214
17.746211,2.917627,-1.276243
17.748234,2.916689,-1.277268
17.750259,2.915753,-1.278289
17.752284,2.914818,-1.279306
17.754310,2.913885,-1.280319
17.756338,2.912953,-1.281327
17.758367,2.912022,-1.282332
17.760396,2.911093,-1.283333
17.762427,2.910166,-1.284330
17.764459,2.909240,-1.285323
17.766492,2.908316,-1.286312
17.768526,2.907393,-1.287296
17.770561,2.906472,-1.288277
17.772597,2.905553,-1.289254
17.774635,2.904635,-1.290227
17.776673,2.903718,-1.291195
17.778713,2.902803,-1.292160
17.780753,2.901890,-1.293120
17.782795,2.900978,-1.294077
17.784837,2.900068,-1.295029
17.786881,2.899160,-1.295978
17.788926,2.898253,-1.296922
17.790972,2.897348,-1.297862
17.793019,2.896444,-1.298798
17.795067,2.895542,-1.299731
17.797116,2.894641,-1.300659
17.799166,2.893743,-1.301582
17.801218,2.892846,-1.302502
17.803270,2.891950,-1.303418
17.805323,2.891056,-1.304330
17.807378,2.890164,-1.305237
17.809433,2.889274,-1.306141
17.811490,2.888385,-1.307040
17.813547,2.887498,-1.307935
17.815606,2.886612,-1.308826
17.817666,2.885729,-1.309713
17.819726,2.884846,-1.310596
17.821788,2.883966,-1.311474
17.823851,2.883088,-1.312349
17.825915,2.882211,-1.313219
17.827980,2.881335,-1.314085
17.830046,2.880462,-1.314948
17.832113,2.879590,-1.315805
17.834181,2.878720,-1.316659
17.836250,2.877852,-1.317509
17.838320,2.876986,-1.318354
17.840392,2.876121,-1.319195
17.842464,2.875258,-1.320032
17.844537,2.874397,-1.320865
17.846612,2.873538,-1.321694
17.848687,2.872680,-1.322518
17.850763,2.871824,-1.323339
17.852841,2.870970,-1.324155
17.854919,2.870118,-1.324967
17.856999,2.869268,-1.325774
17.859079,2.868419,-1.326578
17.861161,2.867573,-1.327377
17.863243,2.866728,-1.328172
17.865327,2.865885,-1.328963
17.867412,2.865044,-1.329749
17.869497,2.864204,-1.330532
17.871584,2.863367,-1.331310
17.873671,2.862531,-1.332083
17.875760,2.861697,-1.332853
17.877850,2.860865,-1.333618
17.879940,2.860035,-1.334379
17.882032,2.859207,-1.335136
17.884125,2.858381,-1.335889
17.886219,2.857556,-1.336637
17.888313,2.856734,-1.337381
17.890409,2.855913,-1.338121
17.892506,2.855095,-1.338856
17.894603,2.854278,-1.339588
17.896702,2.853463,-1.340315
17.898802,2.852650,-1.341037
17.900902,2.851839,-1.341756
17.903004,2.851030,-1.342470
17.905107,2.850223,-1.343179
17.907210,2.849418,-1.343885
17.909315,2.848615,-1.344586
17.911421,2.847814,-1.345283
17.913527,2.847015,-1.345975
17.915635,2.846217,-1.346663
17.917743,2.845422,-1.347347
17.919853,2.844629,-1.348027
17.921964,2.843837,-1.348702
17.924075,2.843048,-1.349373
17.926187,2.842261,-1.350039
17.928301,2.841475,-1.350701
17.930415,2.840692,-1.351359
17.932531,2.839911,-1.352013
17.934647,2.839132,-1.352662
17.936764,2.838354,-1.353307
17.938882,2.837579,-1.353947
17.941002,2.836806,-1.354583
17.943122,2.836035,-1.355215
17.945243,2.835266,-1.355842
17.947365,2.834499,-1.356465
17.949488,2.833734,-1.357084
17.951612,2.832971,-1.357698
17.953737,2.832210,-1.358308
17.955862,2.831451,-1.358913
17.957989,2.830695,-1.359514
17.960117,2.829940,-1.360111
17.962246,2.829187,-1.360703
17.964375,2.828437,-1.361290
17.966506,2.827689,-1.361874
17.968637,2.826943,-1.362453
17.970769,2.826198,-1.363027
17.972903,2.825456,-1.363598
17.975037,2.824717,-1.364163
17.977172,2.823979,-1.364725
17.979308,2.823243,-1.365281
17.981445,2.822510,-1.365834
17.983583,2.821778,-1.366382
17.985721,2.821049,-1.366925
17.987861,2.820322,-1.367465
17.990002,2.819597,-1.367999
17.992143,2.818875,-1.368530
17.994285,2.818154,-1.369055
17.996429,2.817436,-1.369577
17.998573,2.816719,-1.370094
18.000718,2.816005,-1.370606
18.002864,2.815294,-1.371114
18.005011,2.814584,-1.371617
18.007158,2.813876,-1.372116
18.009307,2.813171,-1.372611
18.011457,2.812468,-1.373101
18.013607,2.811767,-1.373586
18.015758,2.811069,-1.374068
18.017910,2.810372,-1.374544
18.020063,2.809678,-1.375016
18.022217,2.808986,-1.375484
18.024372,2.808296,-1.375947
18.026527,2.807609,-1.376406
18.028684,2.806923,-1.376860
18.030841,2.806240,-1.377309
18.032999,2.805559,-1.377754
18.035158,2.804881,-1.378195
18.037318,2.804204,-1.378631
18.039479,2.803530,-1.379063
18.041640,2.802859,-1.379490
18.043803,2.802189,-1.379912
18.045966,2.801522,-1.380330
18.048130,2.800857,-1.380744
18.050295,2.800194,-1.381153
18.052461,2.799534,-1.381557
18.054627,2.798876,-1.381957
18.056795,2.798220,-1.382352
18.058963,2.797566,-1.382743
18.061132,2.796915,-1.383129
18.063302,2.796266,-1.383511
18.065472,2.795619,-1.383888
18.067644,2.794975,-1.384260
18.069816,2.794333,-1.384628
18.071989,2.793693,-1.384992
18.074163,2.793056,-1.385351
18.076338,2.792421,-1.385705
18.078513,2.791788,-1.386055
18.080689,2.791158,-1.386400
18.082867,2.790530,-1.386741
18.085044,2.789904,-1.387077
18.087223,2.789281,-1.387408
18.089403,2.788660,-1.387735
18.091583,2.788041,-1.388057
18.093764,2.787425,-1.388375
18.095946,2.786811,-1.388688
18.098128,2.786200,-1.388996
18.100311,2.785590,-1.389300
18.102496,2.784984,-1.389599
18.104680,2.784379,-1.389894
18.106866,2.783777,-1.390184
18.109052,2.783177,-1.390470
18.111239,2.782580,-1.390750
18.113427,2.781985,-1.391027
18.115616,2.781393,-1.391298
18.117805,2.780803,-1.391565
18.119995,2.780215,-1.391828
18.122186,2.779630,-1.392085
18.124378,2.779047,-1.392339
18.126570,2.778466,-1.392587
18.128763,2.777888,-1.392831
18.130957,2.777312,-1.393070
18.133152,2.776739,-1.393305
18.135347,2.776168,-1.393535
18.137543,2.775600,-1.393760
18.139739,2.775034,-1.393981
18.141937,2.774470,-1.394197
18.144135,2.773909,-1.394408
18.146334,2.773350,-1.394615
18.148533,2.772794,-1.394817
18.150733,2.772240,-1.395015
18.152934,2.771689,-1.395207
18.155136,2.771140,-1.395396
18.157338,2.770594,-1.395579
18.159541,2.770049,-1.395758
18.161745,2.769508,-1.395932
18.163949,2.768969,-1.396102
18.166154,2.768432,-1.396266
18.168359,2.767898,-1.396426
18.170566,2.767366,-1.396582
18.172773,2.766837,-1.396733
18.174980,2.766310,-1.396879
18.177189,2.765786,-1.397020
18.179398,2.765264,-1.397157
18.181607,2.764745,-1.397289
18.183818,2.764228,-1.397417
18.186029,2.763713,-1.397539
18.188240,2.763201,-1.397657
18.190452,2.762692,-1.397771
18.192665,2.762185,-1.397879
18.194879,2.761680,-1.397983
18.197093,2.761178,-1.398082
18.199308,2.760679,-1.398177
18.201523,2.760182,-1.398267
18.203739,2.759687,-1.398352
18.205956,2.759195,-1.398432
18.208173,2.758706,-1.398508
18.210391,2.758219,-1.398579
18.212609,2.757734,-1.398645
18.214828,2.757253,-1.398707
18.217048,2.756773,-1.398764
18.219268,2.756296,-1.398816
18.221489,2.755822,-1.398863
18.223710,2.755350,-1.398906
18.225932,2.754880,-1.398944
18.228155,2.754413,-1.398977
18.230378,2.753949,-1.399006
18.232602,2.753487,-1.399030
18.234826,2.753028,-1.399049
18.237051,2.752571,-1.399063
18.239277,2.752117,-1.399073
18.241503,2.751665,-1.399078
18.243729,2.751216,-1.399078
18.245956,2.750769,-1.399073
18.248184,2.750325,-1.399064
18.250412,2.749884,-1.399050
18.252641,2.749444,-1.399031
18.254870,2.749008,-1.399008
18.257100,2.748574,-1.398979
18.259331,2.748142,-1.398946
18.261561,2.747713,-1.398908
18.263793,2.747287,-1.398866
18.266025,2.746863,-1.398819
18.268257,2.746442,-1.398767
18.270490,2.746023,-1.398710
18.272724,2.745607,-1.398648
18.274958,2.745193,-1.398582
18.277192,2.744782,-1.398511
18.279427,2.744374,-1.398435
18.281663,2.743968,-1.398355
18.283899,2.743564,-1.398269
18.286136,2.743163,-1.398179
18.288373,2.742765,-1.398084
18.290610,2.742369,-1.397985
18.292848,2.741976,-1.397880
18.295086,2.741585,-1.397771
18.297325,2.741197,-1.397657
18.299565,2.740811,-1.397539
18.301805,2.740428,-1.397415
18.304045,2.740048,-1.397287
18.306286,2.739670,-1.397154
18.308527,2.739294,-1.397016
18.310769,2.738921,-1.396874
18.313011,2.738551,-1.396726
18.315253,2.738183,-1.396574
18.317496,2.737818,-1.396418
18.319740,2.737456,-1.396256
18.321984,2.737095,-1.396089
18.324228,2.736738,-1.395918
18.326473,2.736383,-1.395742
18.328718,2.736031,-1.395561
18.330963,2.735681,-1.395376
18.333209,2.735333,-1.395186
18.335456,2.734989,-1.394990
18.337703,2.734647,-1.394791
18.339950,2.734307,-1.394586
18.342197,2.733970,-1.394376
18.344445,2.733635,-1.394162
18.346694,2.733303,-1.393943
18.348943,2.732974,-1.393719
18.351192,2.732647,-1.393490
18.353441,2.732323,-1.393257
18.355691,2.732001,-1.393019
18.357942,2.731682,-1.392776
18.360192,2.731365,-1.392528
18.362443,2.731051,-1.392275
18.364695,2.730740,-1.392018
18.366946,2.730431,-1.391756
18.369198,2.730124,-1.391489
18.371451,2.729821,-1.391217
18.373704,2.729519,-1.390940
18.375957,2.729221,-1.390659
18.378210,2.728924,-1.390373
18.380464,2.728631,-1.390082
18.382718,2.728339,-1.389786
18.384973,2.728051,-1.389485
18.387228,2.727765,-1.389180
18.389483,2.727481,-1.388870
18.391738,2.727200,-1.388555
18.393994,2.726922,-1.388235
18.396250,2.726646,-1.387910
18.398506,2.726373,-1.387581
18.400763,2.726102,-1.387247
18.403020,2.725834,-1.386908
18.405277,2.725568,-1.386564
18.407535,2.725305,-1.386215
18.409793,2.725044,-1.385862
18.412051,2.724786,-1.385503
18.414309,2.724531,-1.385140
18.416568,2.724277,-1.384773
18.418827,2.724027,-1.384400
18.421086,2.723779,-1.384022
18.423345,2.723533,-1.383640
18.425605,2.723291,-1.383253
18.427865,2.723050,-1.382861
18.430125,2.722812,-1.382465
18.432386,2.722577,-1.382063
18.434647,2.722344,-1.381657
18.436908,2.722114,-1.381246
18.439169,2.721886,-1.380830
18.441430,2.721660,-1.380409
18.443692,2.721437,-1.379983
18.445954,2.721217,-1.379553
18.448216,2.720999,-1.379118
18.450478,2.720784,-1.378678
18.452741,2.720571,-1.378233
18.455004,2.720361,-1.377784
18.457267,2.720153,-1.377329
18.459530,2.719948,-1.376870
18.461793,2.719745,-1.376406
18.464057,2.719545,-1.375937
18.466321,2.719347,-1.375464
18.468585,2.719151,-1.374985
18.470849,2.718958,-1.374502
18.473113,2.718768,-1.374014
18.475378,2.718580,-1.373521
18.477642,2.718395,-1.373024
18.479907,2.718212,-1.372521
18.482172,2.718031,-1.372014
18.484437,2.717853,-1.371502
18.486703,2.717677,-1.370985
18.488968,2.717504,-1.370463
18.491234,2.717334,-1.369937
18.493500,2.717166,-1.369406
18.495766,2.717000,-1.368870
18.498032,2.716836,-1.368329
18.500298,2.716676,-1.367783
18.502564,2.716517,-1.367232
18.504831,2.716361,-1.366677
18.507097,2.716208,-1.366117
18.509364,2.716057,-1.365552
18.511631,2.715908,-1.364983
18.513898,2.715762,-1.364408
18.516165,2.715618,-1.363829
18.518432,2.715477,-1.363245
18.520699,2.715338,-1.362656
18.522967,2.715201,-1.362062
18.525234,2.715067,-1.361464
18.527502,2.714935,-1.360861
18.529769,2.714806,-1.360252
18.532037,2.714679,-1.359640
18.534305,2.714555,-1.359022
18.536573,2.714433,-1.358400
18.538841,2.714313,-1.357772
18.541109,2.714196,-1.357140
18.543377,2.714081,-1.356504
18.545645,2.713968,-1.355862
18.547913,2.713858,-1.355216
18.550182,2.713751,-1.354564
18.552450,2.713645,-1.353908
18.554718,2.713542,-1.353248
18.556987,2.713442,-1.352582
18.559255,2.713343,-1.351912
18.561524,2.713247,-1.351237
18.563792,2.713154,-1.350557
18.566061,2.713063,-1.349872
18.568330,2.712974,-1.349183
18.570598,2.712887,-1.348489
18.572867,2.712803,-1.347790
18.575136,2.712721,-1.347086
18.577404,2.712642,-1.346377
18.579673,2.712564,-1.345664
18.581942,2.712490,-1.344946
18.584210,2.712417,-1.344223
18.586479,2.712347,-1.343496
18.588748,2.712279,-1.342763
18.591016,2.712213,-1.342026
18.593285,2.712150,-1.341284
18.595554,2.712089,-1.340537
18.597822,2.712030,-1.339786
18.600091,2.711974,-1.339030
18.602360,2.711920,-1.338269
18.604628,2.711868,-1.337503
18.606897,2.711818,-1.336733
18.609165,2.711771,-1.335957
18.611434,2.711726,-1.335177
18.613702,2.711683,-1.334393
18.615970,2.711642,-1.333603
18.618239,2.711604,-1.332809
18.620507,2.711568,-1.332010
18.622775,2.711534,-1.331206
18.625043,2.711503,-1.330397
18.627311,2.711473,-1.329584
18.629579,2.711446,-1.328766
18.631847,2.711421,-1.327943
18.634115,2.711399,-1.327116
18.636383,2.711378,-1.326284
18.638651,2.711360,-1.325447
18.640918,2.711344,-1.324605
18.643186,2.711330,-1.323759
18.645453,2.711318,-1.322907
18.647721,2.711309,-1.322051
18.649988,2.711302,-1.321191
18.652255,2.711297,-1.320325
18.654522,2.711294,-1.319455
18.656789,2.711293,-1.318581
18.659056,2.711294,-1.317701
18.661323,2.711298,-1.316817
18.663589,2.711304,-1.315928
18.665856,2.711311,-1.315034
18.668122,2.711321,-1.314136
18.670389,2.711334,-1.313233
18.672655,2.711348,-1.312325
18.674921,2.711364,-1.311412
18.677186,2.711383,-1.310495
18.679452,2.711403,-1.309573
18.681718,2.711426,-1.308646
18.683983,2.711451,-1.307715
18.686248,2.711478,-1.306779
18.688514,2.711507,-1.305838
18.690779,2.711538,-1.304893
18.693043,2.711571,-1.303943
18.695308,2.711606,-1.302988
18.697572,2.711643,-1.302028
18.699837,2.711683,-1.301064
18.702101,2.711724,-1.300095
18.704365,2.711768,-1.299122
18.706629,2.711813,-1.298143
18.708892,2.711861,-1.297160
18.711156,2.711910,-1.296173
18.713419,2.711962,-1.295181
18.715682,2.712015,-1.294184
18.717945,2.712071,-1.293182
18.720208,2.712129,-1.292176
18.722470,2.712188,-1.291165
18.724732,2.712250,-1.290149
18.726994,2.712313,-1.289129
18.729256,2.712379,-1.288104
18.731518,2.712447,-1.287075
18.733779,2.712516,-1.286040
18.736041,2.712588,-1.285001
18.738302,2.712661,-1.283958
18.740562,2.712736,-1.282910
18.742823,2.712814,-1.281857
18.745083,2.712893,-1.280800
18.747343,2.712974,-1.279737
18.749603,2.713057,-1.278671
18.751863,2.713142,-1.277599
18.754122,2.713229,-1.276523
18.756381,2.713318,-1.275443
18.758640,2.713409,-1.274358
18.760899,2.713502,-1.273268
18.763157,2.713596,-1.272173
18.765415,2.713693,-1.271074
18.767673,2.713791,-1.269971
18.769931,2.713891,-1.268862
18.772188,2.713993,-1.267749
18.774445,2.714097,-1.266632
18.776702,2.714203,-1.265510
18.778959,2.714310,-1.264383
18.781215,2.714420,-1.263252
18.783471,2.714531,-1.262116
18.785727,2.714644,-1.260976
18.787983,2.714759,-1.259831
18.790238,2.714875,-1.258681
18.792493,2.714994,-1.257527
18.794747,2.715114,-1.256368
18.797002,2.715236,-1.255205
18.799256,2.715359,-1.254037
18.801509,2.715485,-1.252864
18.803763,2.715612,-1.251687
18.806016,2.715741,-1.250505
18.808269,2.715872,-1.249319
18.810521,2.716004,-1.248128
18.812774,2.716139,-1.246933
18.815025,2.716275,-1.245733
18.817277,2.716412,-1.244529
18.819528,2.716552,-1.243320
18.821779,2.716693,-1.242107
18.824030,2.716836,-1.240889
18.826280,2.716980,-1.239666
18.828530,2.717126,-1.238439
18.830780,2.717274,-1.237207
18.833029,2.717423,-1.235971
18.835278,2.717575,-1.234731
18.837527,2.717727,-1.233486
18.839775,2.717882,-1.232236
18.842023,2.718038,-1.230982
18.844271,2.718195,-1.229723
18.846518,2.718355,-1.228460
18.848765,2.718516,-1.227192
18.851012,2.718678,-1.225920
18.853258,2.718842,-1.224643
18.855504,2.719008,-1.223362
18.857750,2.719175,-1.222077
18.859995,2.719344,-1.220787
18.862240,2.719514,-1.219492
18.864484,2.719686,-1.218193
18.866728,2.719860,-1.216889
18.868972,2.720035,-1.215581
18.871215,2.720212,-1.214269
18.873458,2.720390,-1.212952
18.875701,2.720569,-1.211631
18.877943,2.720751,-1.210305
18.880185,2.720933,-1.208975
18.882427,2.721117,-1.207640
18.884668,2.721303,-1.206301
18.886909,2.721490,-1.204957
18.889149,2.721679,-1.203609
18.891389,2.721869,-1.202257
18.893628,2.722060,-1.200900
18.895868,2.722253,-1.199539
18.898106,2.722447,-1.198173
18.900345,2.722643,-1.196803
18.902583,2.722840,-1.195428
18.904820,2.723039,-1.194049
18.907058,2.723239,-1.192666
18.909294,2.723441,-1.191278
18.911531,2.723643,-1.189886
18.913767,2.723848,-1.188490
18.916002,2.724053,-1.187089
18.918237,2.724260,-1.185684
18.920472,2.724468,-1.184274
18.922706,2.724678,-1.182860
18.924940,2.724889,-1.181442
18.927174,2.725101,-1.180019
18.929407,2.725315,-1.178592
18.931640,2.725530,-1.177160
18.933872,2.725746,-1.175725
18.936104,2.725964,-1.174284
18.938335,2.726183,-1.172840
18.940566,2.726403,-1.171391
18.942796,2.726624,-1.169938
18.945026,2.726847,-1.168481
18.947256,2.727071,-1.167019
18.949485,2.727296,-1.165553
18.951714,2.727522,-1.164082
18.953942,2.727750,-1.162608
18.956170,2.727979,-1.161128
18.958398,2.728209,-1.159645
18.960625,2.728440,-1.158157
18.962851,2.728673,-1.156666
18.965077,2.728906,-1.155169
18.967303,2.729141,-1.153669
18.969528,2.729377,-1.152164
18.971753,2.729614,-1.150655
18.973977,2.729853,-1.149142
18.976201,2.730092,-1.147624
18.978424,2.730333,-1.146102
18.980647,2.730574,-1.144576
18.982870,2.730817,-1.143046
18.985092,2.731061,-1.141511
18.987313,2.731306,-1.139972
18.989534,2.731552,-1.138429
18.991755,2.731800,-1.136882
18.993975,2.732048,-1.135330
18.996195,2.732297,-1.133775
18.998414,2.732548,-1.132215
19.000633,2.732799,-1.130650
19.002851,2.733052,-1.129082
19.005069,2.733305,-1.127509
19.007286,2.733560,-1.125933
19.009503,2.733815,-1.124352
19.011719,2.734072,-1.122766
19.013935,2.734330,-1.121177
19.016151,2.734588,-1.119583
19.018365,2.734848,-1.117986
19.020580,2.735108,-1.116384
19.022794,2.735370,-1.114778
19.025007,2.735632,-1.113168
19.027220,2.735896,-1.111553
19.029433,2.736160,-1.109935
19.031645,2.736425,-1.108312
19.033856,2.736691,-1.106685
19.036067,2.736958,-1.105054
19.038278,2.737226,-1.103419
19.040488,2.737495,-1.101780
19.042697,2.737765,-1.100137
19.044907,2.738036,-1.098490
19.047115,2.738307,-1.096838
19.049323,2.738579,-1.095183
19.051531,2.738852,-1.093523
19.053738,2.739126,-1.091859
19.055944,2.739401,-1.090191
19.058150,2.739677,-1.088519
19.060356,2.739953,-1.086843
19.062561,2.740231,-1.085163
19.064766,2.740509,-1.083479
19.066970,2.740788,-1.081791
19.069173,2.741067,-1.080099
19.071376,2.741347,-1.078402
19.073579,2.741629,-1.076702
19.075781,2.741910,-1.074998
19.077982,2.742193,-1.073289
19.080183,2.742476,-1.071577
19.082384,2.742760,-1.069860
19.084584,2.743045,-1.068140
19.086783,2.743331,-1.066415
19.088982,2.743617,-1.064687
19.091181,2.743904,-1.062955
19.093379,2.744191,-1.061218
19.095576,2.744479,-1.059478
19.097773,2.744768,-1.057733
19.099969,2.745057,-1.055985
19.102165,2.745348,-1.054233
19.104361,2.745638,-1.052476
19.106555,2.745930,-1.050716
19.108750,2.746222,-1.048952
19.110944,2.746514,-1.047184
19.113137,2.746807,-1.045411
19.115330,2.747101,-1.043635
19.117522,2.747395,-1.041856
19.119714,2.747690,-1.040072
19.121905,2.747986,-1.038284
19.124096,2.748281,-1.036492
19.126286,2.748578,-1.034697
19.128475,2.748875,-1.032897
19.130664,2.749172,-1.031094
19.132853,2.749471,-1.029286
19.135041,2.749769,-1.027475
19.137229,2.750068,-1.025660
19.139416,2.750368,-1.023841
19.141602,2.750668,-1.022019
19.143788,2.750968,-1.020192
19.145973,2.751269,-1.018362
19.148158,2.751570,-1.016527
19.150343,2.751872,-1.014689
19.152527,2.752174,-1.012847
19.154710,2.752477,-1.011001
19.156893,2.752780,-1.009152
19.159075,2.753083,-1.007298
19.161257,2.753387,-1.005441
19.163438,2.753691,-1.003580
19.165618,2.753996,-1.001715
19.167799,2.754301,-0.999847
19.169978,2.754606,-0.997975
19.172157,2.754912,-0.996098
19.174336,2.755218,-0.994219
19.176514,2.755524,-0.992335
19.178691,2.755830,-0.990447
19.180868,2.756137,-0.988556
19.183045,2.756445,-0.986661
19.185221,2.756752,-0.984763
19.187396,2.757060,-0.982860
19.189571,2.757368,-0.980954
19.191745,2.757676,-0.979045
19.193919,2.757985,-0.977131
19.196092,2.758293,-0.975214
19.198265,2.758602,-0.973293
19.200437,2.758912,-0.971368
19.202609,2.759221,-0.969440
19.204780,2.759531,-0.967508
19.206950,2.759841,-0.965573
19.209120,2.760151,-0.963633
19.211290,2.760461,-0.961690
19.213459,2.760771,-0.959744
19.215627,2.761082,-0.957794
